L1-dcache-stores,L1-icache-load-misses,L1-dcache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,branch-misses,cache-misses,ref-cycles,instructions,cycles,CPI
0.7123553541574914,0.2568487952950104,0.0036135490034026,0.0124947265524515,0.0189796116566347,0.1678214115913799,0.0176765180372418,0.0043364787792312,0.026751924833616,0.1692025201595644,0.0181012795831813,0.4348271434272419,1002453482,301183218,0.3004460789533174
0.7121878930768575,0.23915765509391,0.0036256831568891,0.0124854658640736,0.0190870215115284,0.1701465503186822,0.0185318786593834,0.0042996198198174,0.0249249641132715,0.1722226026810936,0.0180289366566363,0.431345073709906,1000887836,301199745,0.3009325662341249
0.7127017927109203,0.2254980079681274,0.0036076152690053,0.0125271389617739,0.0191202737024783,0.1679153048586351,0.0191691924344054,0.0043431400369566,0.0314498238287876,0.1680049307469739,0.0181353308718748,0.6530249183224157,1003227914,301635783,0.3006652613934344
0.7123745022395251,0.2488996395370897,0.0036278737811449,0.0125477182692802,0.0191176346397045,0.1688653340082267,0.0202264742525936,0.0043431400369566,0.0219235286441341,0.1690398739920217,0.01811207319922,0.5637743472416759,1001662303,301077745,0.300578093134049
0.7154694967696406,0.230108138873079,0.003629073862259,0.0124705458661316,0.0190434769757607,0.1702003255535648,0.0149667075416865,0.0042898499751535,0.0274044108051676,0.1699181632967522,0.0181242802649781,0.5650412000302651,1007063334,302173017,0.3000536379373335
0.7140143745116616,0.2301935116676152,0.0035987194296361,0.0125039872408293,0.0190038910341536,0.1692042033455024,0.0196256184713023,0.0043196035929936,0.0371917003784418,0.1688626752726463,0.018379986168752,0.4371095543589973,1003994063,301645837,0.3004458373973472
0.7112462228801517,0.2238190096755833,0.003584137491655,0.0125322837886505,0.019054824945688,0.1683702604172446,0.0161936592537749,0.0042951789813338,0.0257079472791334,0.1691999520621822,0.0180014386348234,0.5297026173703046,1000468564,300700535,0.300559703543069
0.7122656215513047,0.2375260861316638,0.0035879853707826,0.0125965941246077,0.0190688119783892,0.1673579202812018,0.0151195506692495,0.004378222660977,0.0258384444734438,0.1687873444161002,0.0181307050364297,0.5478862432843528,1002254381,301263138,0.3005855037514672
0.7148423784341665,0.2377916903813318,0.003609167754891,0.0126655348047538,0.0189901679077299,0.1741105533471669,0.0178363723174453,0.0042894058913051,0.0270129192222367,0.1743712441575784,0.0180299646200685,0.603223782525248,1002955908,301984400,0.3010943926759341
0.7119987820970586,0.2460443938531588,0.0036161682280563,0.0127005196275145,0.0190392544753226,0.1687432727607949,0.0204978058597811,0.0042765274597027,0.0258384444734438,0.1676376928213118,0.0185457452722034,0.5123977032761928,1001421436,301073667,0.3006463175010366
0.710293122362975,0.2773951811800417,0.0036194922622531,0.0126377527396203,0.0187273172554591,0.1705306591392718,0.0207894698096261,0.0042356717456536,0.0430640741224063,0.1704874248831515,0.0181952097418038,0.5190215023541072,993896369,301269892,0.3031200247799678
0.7122153556841736,0.2302693985960918,0.0036087391544931,0.0125363996501517,0.0191242322966391,0.173906548884676,0.0195085322222058,0.0043586829716492,0.0283178911653399,0.1729699190193292,0.0180945978208717,0.5002358618764475,1001134233,301362968,0.3010215394362606
0.7126773139222009,0.2560899260102447,0.0035992242256602,0.0125806451612903,0.0189698471243716,0.171763221665786,0.016333181191321,0.0043693409840098,0.0219235286441341,0.1700551284904723,0.0181146431078007,0.4676713535849472,1002737503,301423103,0.3006002090259907
0.7111717421774849,0.2307247201669512,0.0036016434367949,0.0125538920615321,0.0192619913734316,0.1712126656896076,0.0207137493611087,0.0042907381428502,0.023098003392927,0.1716584772894588,0.0180789213785298,0.5652952261392272,1001590066,300992793,0.3005149543885352
0.7158530953408253,0.23849364446974,0.0036185683902844,0.012635180326182,0.0190994251065653,0.1730828488583005,0.0185746466904905,0.0042689780342806,0.0277959023880986,0.1736307760790289,0.0180306070972137,0.5384405692260685,1006927427,302952962,0.3008687159337849
0.7128668208317752,0.2195313982166571,0.0035888235226718,0.01259607964192,0.0190711871348856,0.1680826055893808,0.017277583451997,0.0043240444314771,0.0287093827482709,0.1687625194747385,0.0180636304224749,0.6711184059397368,1003321119,301625382,0.3006269640776893
0.7130616068050207,0.225972301271106,0.0035909665246611,0.0126212892936152,0.0191535258934283,0.168399281972578,0.0224125516459031,0.0043640119778295,0.0250554613075818,0.1689243096098204,0.0180773794333814,0.3622786524379222,1002688758,301432834,0.3006245273969652
0.7120079745535819,0.2302978561942705,0.0035992908968332,0.0125456603385296,0.0190606308837904,0.168284902901558,0.0200729300097665,0.0044359535612638,0.027143416416547,0.169272714821346,0.0181187549615297,0.5427057495395502,1001715012,300969203,0.3004539209201748
0.7006930647431427,0.4810282678808574,0.0037766743148344,0.0125857899881668,0.019148511674158,0.1716693283985308,0.0182023544852797,0.0042676457827355,0.0241419809474096,0.1690013525312879,0.0180781504059556,0.589028639668328,984651016,300820051,0.3055093084878307
0.7129850890723503,0.2577973819009675,0.0036135394789493,0.0126639913566908,0.0192165994937221,0.1709847611227244,0.0160842852725831,0.004338699198473,0.0313193266344773,0.1694302247941242,0.0181783768406006,0.3294445486953066,1003321116,301430609,0.3004328366991132
0.7111943847701446,0.2330013280212483,0.0035776227656073,0.0125590368884087,0.0190302816618917,0.1710214648544697,0.0163731447613719,0.0043338142761411,0.0283178911653399,0.1717783218339639,0.017983706265617,0.5077356413107594,998305200,300906620,0.3014174623151316
0.7105727922371874,0.2317397078353253,0.0035980717668126,0.0125343417194011,0.0191099813576605,0.1686152364872651,0.0176610935014327,0.0043466927077435,0.0254469528905128,0.1682540361930524,0.0180584906053136,0.4983776472320329,999928306,301008110,0.3010296920227399
0.7147591987526675,0.2371845949535192,0.0036129013405791,0.012615629984051,0.0189935986893358,0.1734840291820274,0.016000852556161,0.0043231562637804,0.0284483883596502,0.1710815114109127,0.0181301910547136,0.6098732573604053,1005419308,302270790,0.3006415210001119
0.711018379639721,0.2393663441472206,0.0035754035679916,0.0125801306786026,0.0190756735416011,0.1702711722915847,0.0168393864119655,0.0042920703943953,0.0217930314498238,0.1703264907805304,0.0180632449361878,0.5138377308530551,1000734879,300853338,0.3006324095554982
0.7123704453938561,0.2452570669702143,0.0035953858709859,0.0125991665380459,0.0189476789970716,0.1707414922030177,0.0178756347722321,0.004265869447342,0.0202270651180999,0.1706894485438888,0.0179496549769235,0.5243855504486277,1001738824,301186557,0.300663755645753
0.7099020183403968,0.2354961107949155,0.003580508674953,0.0124545969028142,0.0190838546361999,0.1670608761266125,0.0193830325899408,0.0043080574129362,0.0297533603027534,0.1679518567344073,0.0180740385522265,0.6109472688232671,998788230,300483469,0.3008480276144223
0.7108810436506897,0.2468601783342819,0.0035999671330166,0.0125070741369552,0.0190413657255416,0.1696019693686019,0.0182296979805777,0.0044133052849974,0.0245334725303405,0.1701775411323597,0.0179943713862266,0.3995866203082698,1000365994,300905938,0.3007958485242152
0.7128142138146681,0.2383418706127869,0.0035968621612453,0.0124525389720635,0.0191025919818939,0.1665120273007478,0.0162511507054271,0.0043693409840098,0.0296228631084431,0.16883271413652,0.0181111737312168,0.4697207706769717,1002284410,301330423,0.3006436296859092
0.7142711837449321,0.2515841396319483,0.003618454096845,0.0126645058393785,0.0189901679077299,0.1711947406113134,0.0156993729926193,0.0043031724906042,0.0251859585018922,0.1719469602287318,0.0180909999488588,0.4718813583349686,1004215915,301786519,0.3005195541040594
0.7121035715109338,0.2553595143236577,0.003616225374776,0.0126290065339301,0.0189912235328394,0.1728609193175154,0.016971196081607,0.0043347024438378,0.0277959023880986,0.1737591809481415,0.0180011816439653,0.56401608176472,1001621137,301291257,0.3008036131330164
0.7133266043250944,0.2377537469170935,0.00358110871551,0.0125893913669805,0.0189859454072918,0.1675875319983987,0.0157870124006256,0.0042982875682723,0.0264909304449954,0.1693471896454313,0.0180121037554331,0.5818252240278099,1003479372,301643669,0.3005977775096706
0.7127764685094183,0.2278220451527224,0.0036007195648262,0.012499871379328,0.0190186697856869,0.1696233087475235,0.0191832147396864,0.0044088644465138,0.0291008743312018,0.1707870362444143,0.0181170845209523,0.4398677862389348,1003436633,301940392,0.300906287522393
0.7130356074164396,0.2319294251565167,0.0035894616610419,0.0125580079230333,0.0190036271278763,0.1678803082772036,0.0165610436521374,0.0043204917606903,0.0225760146156857,0.1684295228475063,0.0181267216781297,0.446333160431692,1003678221,301811675,0.3007056132983481
0.7110196133339486,0.2432555492316448,0.0035956430312246,0.0125204506868343,0.0190566722896297,0.1708490426727828,0.0185858645347153,0.0043076133290878,0.0228370090043064,0.1729801914088582,0.0180167295908782,0.5048053272279702,1000475983,301030289,0.3008870718688706
0.7125372408534183,0.2346139252513754,0.0035797467186901,0.0125508051654061,0.0190033632215989,0.1690112953600508,0.0172796867977892,0.0042654253634937,0.0221845230327547,0.1690792514852163,0.018032020546933,0.5374632515724329,1002449307,301297753,0.3005615854049366
