L1-dcache-stores,L1-icache-load-misses,L1-dcache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,branch-misses,cache-misses,ref-cycles,instructions,cycles,CPI
0.750672708411882,0.2997545275949244,0.1813256828182283,0.0187085464488756,0.0301104235944493,0.605944235956184,0.3078279266572638,0.2591376995375205,0.3943513911276193,0.7216326967427057,0.1334242068977585,0.9882130845799764,968517857,301960488,0.3117758602152443
0.5858204744614242,0.4373835450604061,0.3024994345032866,0.0995549057483623,0.0578145388727532,0.6379112606326314,0.494255048333276,0.5391118404694415,0.7663466255518958,0.6779607607906505,0.3246415510332639,0.9874129006583484,817850920,292658515,0.3578384615621634
0.6506435959049333,0.2170729812421254,0.1516290268396019,0.0943860428408339,0.0645564114436446,0.6366627055696046,0.4205253018679693,0.4128996966532398,0.6871539701450697,0.7427908737359958,0.2557801536334844,0.9862396581596322,870720958,292761143,0.3362284326685519
0.8033583467507662,0.1675441679366251,0.1672268285054242,0.1158941509976716,0.1492261929817176,0.6079867373404093,0.383707729884069,0.1975732259187428,0.1956689326512019,0.7891297124144752,0.1217375632119547,0.9876539097881192,1025447261,297816054,0.2904255199917102
0.5159514544107745,0.8199984808108229,0.7767821377421957,0.102385610121694,0.028952870031289,0.559274957339956,0.2821304482438336,0.2007061514744641,0.4222440255098465,0.6721116756433234,0.250154508390348,0.9878048123461975,771947318,293364063,0.3800311966366596
0.7071967060300708,0.3233510846188371,0.2359909240063872,0.079153181755971,0.0064612535252767,0.6392893338557233,0.0909818019195706,0.1035357302700283,0.1815123694722825,0.7977256347023698,0.1334655024584857,0.9892177717951828,946424755,297482510,0.3143224101318018
0.6861903859970336,0.365047958335263,0.2905162390535993,0.1423178830199534,0.0368312497369196,0.6336287426700815,0.0709948742646806,0.0400815555224029,0.0064475436260424,0.803464397145879,0.0920593536194859,0.9901726077137708,1005061337,297843745,0.2963438489127754
0.7012331400379879,0.3727281954153381,0.2892360215614294,0.0570205812040901,0.0161426105989813,0.6714836629030849,0.1058773951632323,0.1941916554776468,0.3467657158875885,0.7192108821786554,0.2126441407548688,0.9891521248398484,898682650,296821339,0.3302849331741299
0.4936261622493446,0.6097324192806315,0.4569350626863014,0.1752143721761593,0.1019699457002146,0.5457040445283434,0.1995596683752451,0.2308916405589537,0.4590370733758497,0.664060760724589,0.2747362158567954,0.9889321365755211,727582418,290133977,0.3987644146178364
0.703654748170363,0.2898765518127909,0.2716318497504194,0.1647110985083482,0.1272467062339521,0.5714101613472478,0.4408734390587911,0.2862399920433636,0.2793468357978835,0.7467149267939496,0.1568979334721517,0.9886727050614904,921638104,295245848,0.3203490032786231
0.6578031713061978,0.4302103535988553,0.4341501178854874,0.1147738345881915,0.10993952659567,0.5338498949283925,0.5203825380990058,0.4046446864587995,0.4618403532132595,0.6487840390132791,0.1911777983866734,0.9892952955041876,924111342,295663400,0.3199434814425208
